player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0027939,C.Newton,CAR,2021,12,REG,5,21,92,0,2,1,14,0,0,158,43,2,-13.059358132246416,0,0.5822784810126582,-0.19493383204458775,3,5,1,0,0,2,1.540051426331047,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,6.18,6.18
00-0027939,C.Newton,CAR,2021,14,REG,15,23,178,0,1,1,10,0,0,162,82,8,-3.5335709904902615,0,1.0987654320987654,0.006317966511398846,10,47,1,2,1,5,-2.3701212078449316,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,13.82,13.82
00-0027939,C.Newton,CAR,2021,15,REG,18,38,156,1,1,4,32,0,0,294,75,8,-16.217414061597083,1,0.5306122448979592,-0.06218851490669689,15,71,1,2,0,7,2.445899458252825,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,23.34,23.34
00-0027939,C.Newton,CAR,2021,16,REG,7,13,61,0,1,3,24,0,0,108,30,3,-9.712214070869397,0,0.5648148148148148,-0.04044892263037769,5,42,0,0,0,1,0.30486281984485686,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,4.640000000000001,4.640000000000001
00-0027939,C.Newton,CAR,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,5,0,0,0,0,0.04698949120938778,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.5,0.5
00-0027942,A.Green,ARI,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,6,25,0,0,0,53,1,1,-1.7337598239537328,0,0.4716981132075472,0.1875,0.20229007633587787,0.4228530534351145,0,2.5,4.5
00-0027942,A.Green,ARI,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,44,1,0,0,52,14,2,0.3525689483357777,0,0.8461538461538461,0.17647058823529413,0.1918819188191882,0.3990232255263729,0,10.4,13.4
00-0027942,A.Green,ARI,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,112,0,0,0,106,15,4,8.410127813694999,0,1.0566037735849056,0.17647058823529413,0.40458015267175573,0.5479119892231702,0,11.200000000000001,16.200000000000003
00-0027942,A.Green,ARI,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,67,1,0,0,52,21,3,6.462715064117219,0,1.2884615384615385,0.20689655172413793,0.2653061224489796,0.4960591133004926,0,12.7,17.7
00-0027942,A.Green,ARI,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,13,0,0,0,14,2,1,-0.0696625430136919,0,0.9285714285714286,0.07142857142857142,0.06451612903225806,0.15230414746543777,0,1.3,2.3
00-0027942,A.Green,ARI,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,79,1,0,0,98,18,3,7.445873980352189,0,0.8061224489795918,0.21428571428571427,0.3904382470119522,0.5947353443369379,0,13.9,18.9
00-0027942,A.Green,ARI,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,66,0,0,0,64,2,3,6.637094637233531,0,1.03125,0.10714285714285714,0.25296442687747034,0.3377893845285149,0,6.6000000000000005,9.600000000000001
00-0027942,A.Green,ARI,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,50,0,0,0,88,10,2,-2.5437248931266367,0,0.5681818181818182,0.25806451612903225,0.31095406360424027,0.6047646187165165,0,5,10
00-0027942,A.Green,ARI,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,5,4,0,0,0,44,6,0,-3.166270297835581,0,0.09090909090909091,0.1724137931034483,0.19730941704035873,0.39673728158342353,0,0.4,1.4
00-0027942,A.Green,ARI,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,7,78,0,0,0,100,5,4,4.894528873808021,0,0.78,0.1590909090909091,0.4975124378109453,0.5868950701040253,0,7.800000000000001,11.8
00-0027942,A.Green,ARI,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,14,0,0,0,14,0,1,0.9863897492759861,0,1,0.06666666666666667,0.2413793103448276,0.2689655172413793,0,1.4000000000000001,2.4000000000000004
00-0027942,A.Green,ARI,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,10,102,0,0,0,124,31,4,5.030513350584412,0,0.8225806451612904,0.20408163265306123,0.24554455445544554,0.4780036370984037,0,10.200000000000001,17.200000000000003
00-0027942,A.Green,ARI,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,8,64,0,0,0,72,23,4,-5.182609507712665,0,0.8888888888888888,0.16666666666666666,0.22784810126582278,0.4094936708860759,0,6.4,10.4
00-0027942,A.Green,ARI,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,33,0,0,0,46,13,1,-0.46180804329924285,0,0.717391304347826,0.07692307692307693,0.1684981684981685,0.23333333333333334,0,3.3000000000000003,4.300000000000001
00-0027942,A.Green,ARI,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,74,0,0,0,99,12,3,5.738402178045362,0,0.7474747474747475,0.16216216216216217,0.31230283911671924,0.4618552306249467,0,7.4,10.4
00-0027942,A.Green,ARI,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,9,23,0,0,0,83,8,1,-3.3799938299926,0,0.27710843373493976,0.23076923076923078,0.32936507936507936,0.5767094017094017,0,2.3000000000000003,6.300000000000001
00-0027942,A.Green,ARI,2021,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,64,0,0,-2.7580121175851673,0,0,0.08823529411764706,0.22939068100358423,0.29292641787897955,0,0,0
00-0027944,J.Jones,TEN,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,29,0,0,0,66,10,2,-1.4262569521088153,0,0.4393939393939394,0.16666666666666666,0.24087591240875914,0.41861313868613137,0,2.9000000000000004,5.9
00-0027944,J.Jones,TEN,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,8,128,0,0,0,121,20,4,6.74606816627221,0,1.0578512396694215,0.20512820512820512,0.29802955665024633,0.5163129973474802,0,12.8,18.8
00-0027944,J.Jones,TEN,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,47,0,0,0,55,18,2,5.964480432390701,0,0.8545454545454545,0.15384615384615385,0.3235294117647059,0.45723981900452493,0,4.7,7.7
00-0027944,J.Jones,TEN,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,59,0,0,0,84,3,1,-1.652761188291199,0,0.7023809523809523,0.2,0.4397905759162304,0.6078534031413613,0,5.9,8.9
00-0027944,J.Jones,TEN,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,38,0,0,0,41,20,2,2.095634282866125,0,0.926829268292683,0.14814814814814814,0.19902912621359223,0.36154261057173676,0,3.8000000000000003,5.800000000000001
00-0027944,J.Jones,TEN,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,4,35,0,0,0,14,21,2,3.1263045392697677,0,2.5,0.15384615384615385,0.14432989690721648,0.3318001586042823,0,3.5,7.5
00-0027944,J.Jones,TEN,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,6,33,0,0,0,35,4,2,-1.1724499434349127,0,0.9428571428571428,0.2,0.2536231884057971,0.477536231884058,0,3.3000000000000003,7.300000000000001
00-0027944,J.Jones,TEN,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,4,0,0,-0.4373580833489541,0,0,0.03125,0.018433179723502304,0.05977822580645161,0,0,0
00-0027944,J.Jones,TEN,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,4,3,0,0.22438457468524575,0,1.75,0.03333333333333333,0.01639344262295082,0.06147540983606557,0,0.7000000000000001,1.7000000000000002
00-0027944,J.Jones,TEN,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,9,58,1,0,0,155,13,4,1.9129518574336544,0,0.3741935483870968,0.28125,0.4740061162079511,0.7536792813455657,0,11.8,16.8
00-0027944,J.Jones,TEN,2021,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,7,62,0,0,0,55,24,4,-0.3872629221295938,0,1.1272727272727272,0.2916666666666667,0.210727969348659,0.5850095785440613,0,6.2,12.2
00-0027948,B.Gabbert,TB,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,-3,0,0,0,0,-2.448561366298236,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.30000000000000004,-0.30000000000000004
00-0027948,B.Gabbert,TB,2021,5,REG,3,3,41,0,0,0,-0,0,0,28,13,2,3.947539044369478,0,1.4642857142857142,NA,3,-1,0,0,0,0,-5.716251372592524,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1.54,1.54
00-0027948,B.Gabbert,TB,2021,7,REG,2,3,15,0,0,0,-0,0,0,7,21,1,-0.6526747738826089,0,2.142857142857143,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.6,0.6
00-0027948,B.Gabbert,TB,2021,11,REG,2,2,11,0,0,1,10,0,0,6,5,1,0.1468733312212862,0,1.8333333333333333,NA,2,-2,0,0,0,0,-3.582900151319336,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.24,0.24
00-0027948,B.Gabbert,TB,2021,16,REG,0,1,0,0,0,0,-0,0,0,19,0,0,-1.0804429114796221,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0
00-0027948,B.Gabbert,TB,2021,18,REG,0,2,0,0,0,0,-0,0,0,30,0,0,-2.1694595670486767,0,0,NA,1,-1,0,0,0,0,-2.7232784345396794,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.1,-0.1
00-0027966,M.Ingram,HOU,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,26,85,1,0,0,3,-4.8467408252181485,0,0,1,0,0,0,0,19,0,0,-1.583291145390831,0,0,0.03125,0.06397306397306397,0.09165614478114478,0,14.5,14.5
00-0027966,M.Ingram,HOU,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,14,41,0,0,0,2,-2.630264018138405,0,1,2,-1,0,0,0,6,0,0,-1.5242726673022844,0,-0.16666666666666666,0.07142857142857142,0.02390438247011952,0.1238759248719408,0,4,5
00-0027966,M.Ingram,HOU,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,6,21,0,0,0,1,-0.8123757673893124,0,1,1,-1,0,0,0,-2,1,0,-1.0384974726475775,0,0.5,0.04,-0.010526315789473684,0.05263157894736842,0,2,3
00-0027966,M.Ingram,HOU,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,6,24,0,0,0,1,-0.9769495812943205,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,2.4000000000000004,2.4000000000000004
00-0027966,M.Ingram,HOU,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,16,41,0,0,0,1,-3.675903664843645,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,4.1000000000000005,4.1000000000000005
00-0027966,M.Ingram,HOU,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,18,73,0,0,0,5,-0.8771185421501286,0,2,2,8,0,0,0,-9,17,0,0.03745686408365145,0,-0.8888888888888888,0.047619047619047616,-0.03169014084507042,0.04924547283702213,0,8.1,10.1
00-0027966,M.Ingram,HOU,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,6,9,0,0,0,0,-2.9919142650905997,0,3,3,18,0,0,0,5,13,1,1.129133720532991,0,3.6,0.0967741935483871,0.032679738562091505,0.16803710731604468,0,2.7,5.7
00-0027966,M.Ingram,NO,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,6,27,0,0,0,1,0.6501518927980214,0,2,2,25,0,0,0,-7,32,1,1.3805166548117995,0,-3.5714285714285716,0.05714285714285714,-0.037037037037037035,0.05978835978835979,0,5.2,7.2
00-0027966,M.Ingram,NO,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,43,0,0,0,1,-0.8573447437956929,0,5,5,21,0,0,0,-4,25,1,-1.1530413012951612,0,-5.25,0.11904761904761904,-0.012084592145015106,0.17011221406991797,0,6.4,11.4
00-0027966,M.Ingram,NO,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,14,47,1,0,0,2,-0.5609749410650693,0,4,7,61,0,0,0,2,40,3,1.1915090991533361,0,30.5,0.2,0.006349206349206349,0.30444444444444446,0,16.8,20.8
00-0027966,M.Ingram,NO,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,16,88,0,1,1,4,-3.33902597730048,0,6,8,25,0,0,0,-7,28,2,0.016184594860533252,0,-3.5714285714285716,0.2222222222222222,-0.026717557251908396,0.3146310432569974,0,9.3,15.3
00-0027966,M.Ingram,NO,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,10,28,0,0,0,0,-4.307529958197847,0,1,2,-2,0,0,0,-8,4,0,-1.5731977612012997,0,0.25,0.04878048780487805,-0.028268551236749116,0.05338274584159271,0,2.6,3.6
00-0027966,M.Ingram,NO,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,10,0,0,0,1,-5.306251643109135,0,2,2,8,0,0,0,4,4,1,1.0263793958583847,0,2,0.08,0.017857142857142856,0.1325,0,1.8,3.8
00-0027966,M.Ingram,NO,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,4,17,0,0,0,0,-0.791198672959581,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1.7000000000000002,1.7000000000000002
00-0027973,A.Dalton,CHI,2021,1,REG,27,38,206,0,1,3,28,1,1,163,95,13,-10.919018580636475,0,1.2638036809815951,-0.002113133148350564,2,13,0,0,0,1,1.1217297074617818,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,5.54,5.54
00-0027973,A.Dalton,CHI,2021,2,REG,9,11,56,1,0,1,8,0,0,35,16,4,2.5951247960329056,0,1.6,0.2917857563148674,2,25,0,0,0,1,1.3220318930689245,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,8.74,8.74
00-0027973,A.Dalton,CHI,2021,5,REG,1,1,8,0,0,0,-0,0,0,5,3,1,1.5922801172710024,0,1.6,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.32,0.32
00-0027973,A.Dalton,CHI,2021,11,REG,11,23,201,2,0,1,18,0,0,261,117,6,6.92070194054395,0,0.7701149425287356,0.06793058767160408,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,16.04,16.04
00-0027973,A.Dalton,CHI,2021,12,REG,24,39,317,1,1,1,7,0,0,346,129,18,11.954447373824408,0,0.9161849710982659,0.11806316552331865,6,11,0,0,0,0,-3.171427404582972,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,15.78,15.78
00-0027973,A.Dalton,CHI,2021,13,REG,26,41,229,2,4,3,12,0,0,230,130,14,-16.354612848517718,1,0.9956521739130435,-0.007452136573695617,2,6,0,0,0,0,-0.42349858343368396,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,11.76,11.76
00-0027973,A.Dalton,CHI,2021,17,REG,18,35,173,1,1,2,11,0,0,267,87,10,-4.848851225410886,0,0.6479400749063671,-0.025404192751323794,3,14,0,0,0,0,-0.22935486328788102,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,10.32,10.32
00-0027973,A.Dalton,CHI,2021,18,REG,33,48,325,1,2,7,59,0,0,314,175,17,-22.15312534762734,1,1.035031847133758,0.02722563072905125,1,7,0,0,0,0,0.6191902626305819,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,15.7,15.7
00-0027981,K.Rudolph,NYG,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,8,0,0,0,34,1,0,-2.8402380075422116,0,0.23529411764705882,0.1388888888888889,0.1111111111111111,0.2861111111111111,0,0.8,2.8
00-0027981,K.Rudolph,NYG,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,25,0,0,0,23,2,2,2.28713886521291,0,1.0869565217391304,0.0625,0.06406685236768803,0.13859679665738162,0,2.5,4.5
00-0027981,K.Rudolph,NYG,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,24,0,0,0,16,13,1,0.07392093924450549,0,1.5,0.08333333333333333,0.0547945205479452,0.16335616438356165,0,2.4000000000000004,4.4
00-0027981,K.Rudolph,NYG,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,14,0,0,0,14,0,1,0.9373192166676745,0,1,0.02702702702702703,0.03580562659846547,0.06560447915946638,0,1.4000000000000001,2.4000000000000004
00-0027981,K.Rudolph,NYG,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,8,0,0,0,12,8,0,-0.32395308709237725,1,0.6666666666666666,0.041666666666666664,0.039603960396039604,0.09022277227722772,0,2.8,3.8
00-0027981,K.Rudolph,NYG,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,8,0,0,0,0,8,0,1.0479308713693172,0,0,0.06060606060606061,0,0.09090909090909091,0,0.8,2.8
00-0027981,K.Rudolph,NYG,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,12,1,0,0,6,11,2,2.2518668220727704,0,2,0.09090909090909091,0.046153846153846156,0.16867132867132867,0,7.2,9.2
00-0027981,K.Rudolph,NYG,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,20,0,0,0,13,12,1,2.330704329069704,0,1.5384615384615385,0.2777777777777778,0.13829787234042554,0.5134751773049646,0,2,6
00-0027981,K.Rudolph,NYG,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,28,0,0,0,17,11,1,1.934816770022735,0,1.6470588235294117,0.02702702702702703,0.06666666666666667,0.0872072072072072,0,2.8000000000000003,3.8000000000000003
00-0027981,K.Rudolph,NYG,2021,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,18,0,0,0,6,14,1,-2.909853854508833,0,3,0.10526315789473684,0.020905923344947737,0.17252888318356868,0,1.8,3.8
00-0027981,K.Rudolph,NYG,2021,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,66,0,0,0,23,43,2,6.2279260492068715,0,2.869565217391304,0.058823529411764705,0.07348242811501597,0.13967299379815823,0,6.6000000000000005,8.600000000000001
00-0027981,K.Rudolph,NYG,2021,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,9,0,1,1.147136603249237,0,1,0.027777777777777776,0.029315960912052116,0.062187839305103146,0,0.9,1.9
00-0027981,K.Rudolph,NYG,2021,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,15,0,0,-1.227146552177146,0,0,0.024390243902439025,0.06097560975609756,0.07926829268292683,0,0,0
00-0027981,K.Rudolph,NYG,2021,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,22,0,0,-2.3473923462443054,0,0,0.09090909090909091,0.4,0.4163636363636363,0,0,0
00-0027981,K.Rudolph,NYG,2021,18,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,6,17,0,0,0,30,14,0,-1.410911207087338,0,0.5666666666666667,0.2,0.1485148514851485,0.403960396039604,0,1.7000000000000002,5.7
00-0028002,R.Cobb,GB,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,1,0,0,0,0,-0.46127630572300404,0,1,1,32,0,0,0,29,3,1,2.527628395240754,0,1.103448275862069,0.030303030303030304,0.08761329305135952,0.10678385059049711,0,3.3000000000000003,4.300000000000001
00-0028002,R.Cobb,GB,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,26,0,0,0,25,1,2,3.8636175272986293,0,1.04,0.1111111111111111,0.09689922480620156,0.23449612403100772,0,2.6,5.6
00-0028002,R.Cobb,GB,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,3,0,0,-3.967121149529703,0,0,0.03225806451612903,0.00847457627118644,0.05431930016402405,0,0,0
00-0028002,R.Cobb,GB,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,69,2,0,0,71,17,5,9.668209969735472,0,0.971830985915493,0.17142857142857143,0.2204968944099379,0.41149068322981364,0,18.9,23.9
00-0028002,R.Cobb,GB,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,30,0,0,0,31,3,1,-1.2396772145473167,0,0.967741935483871,0.08571428571428572,0.09451219512195122,0.19472996515679442,0,3,5
00-0028002,R.Cobb,GB,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,22,0,0,0,20,7,1,0.5058165388181806,0,1.1,0.11764705882352941,0.09803921568627451,0.24509803921568624,0,2.2,5.2
00-0028002,R.Cobb,GB,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,15,2,0,0,11,3,3,-1.960292366186013,0,1.3636363636363635,0.14285714285714285,0.09565217391304348,0.2812422360248447,0,13.5,16.5
00-0028002,R.Cobb,GB,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,50,0,0,0,62,13,2,1.97731067717541,0,0.8064516129032258,0.15625,0.2271062271062271,0.39334935897435896,0,5,8
00-0028002,R.Cobb,GB,2021,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,21,0,0,0,8,22,2,0.3819856983098022,0,2.625,0.11428571428571428,0.034482758620689655,0.19556650246305418,0,2.1,5.1
00-0028002,R.Cobb,GB,2021,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,15,0,0,0,12,0,1,1.3413918768055737,0,1.25,0.06451612903225806,0.045454545454545456,0.12859237536656892,0,1.5,2.5
00-0028002,R.Cobb,GB,2021,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,95,1,0,0,35,69,3,6.812327351677155,0,2.7142857142857144,0.11363636363636363,0.08293838862559241,0.22851141749246012,0,15.5,19.5
00-0028002,R.Cobb,GB,2021,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,4,0,0,-0.5689418299589306,0,0,0.037037037037037035,0.018867924528301886,0.06876310272536687,0,0,0
00-0028042,L.Stocker,MIN,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,1,6,0,0.2388945723650977,0,7,0.030303030303030304,0.0058823529411764705,0.04957219251336899,0,0.7000000000000001,1.7000000000000002
00-0028042,L.Stocker,MIN,2021,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,5,0,0,0,5,0,0,0.1263850461691618,0,1,0.03571428571428571,0.021929824561403508,0.06892230576441102,0,0.5,1.5
00-0028097,L.Smith,ATL,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,6,3,0,0.7604979404713959,0,1.5,0.020833333333333332,0.03225806451612903,0.053830645161290325,0,0.9,1.9
00-0028097,L.Smith,ATL,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,7,1,0,0,2,5,1,0.18255374411819503,0,3.5,0.08333333333333333,0.013513513513513514,0.13445945945945947,0,6.7,9.7
